,index,Results,GAME_DATE,HOME,AWAY,Odds1,Odds2,Score,prediction
1761,110,1.0,2008-12-05,BKN,MIN,1.36,3.15,113:84,0.4793328046798706
1762,12685,0.0,2021-03-15,DET,SAS,2.03,1.82,99:109,0.4805496335029602
1763,862,1.0,2009-03-25,DAL,GSW,1.16,5.35,128:106,0.7868399024009705
1764,6922,0.0,2015-03-16,MIN,BKN,2.65,1.51,106:122,0.48412367701530457
1765,11396,1.0,2019-10-23,UTA,OKC,1.24,4.32,100:95,0.8071447610855103
1766,3454,1.0,2012-02-22,CHI,MIL,1.11,6.74,110:91,0.7742537260055542
1767,10011,1.0,2018-03-02,ORL,DET,2.18,1.73,115:106 ,0.4695988893508911
1768,13430,1.0,2021-12-13,LAC,PHX,2.37,1.63,111:95,0.2968686819076538
1769,5741,1.0,2014-03-02,IND,UTA,1.12,6.85,94:91,0.82207190990448
1770,8084,1.0,2016-03-27,LAC,DEN,1.22,4.45,105:90,0.6546126008033752
1771,10209,1.0,2018-03-29,SAS,OKC,1.84,2.03,103:99,0.5730168223381042
1772,12907,1.0,2021-04-12,MEM,CHI,1.77,2.11,101:90,0.5161228179931641
1773,5710,1.0,2014-02-26,BOS,ATL,1.67,2.28,115:104,0.3977571129798889
1774,12156,1.0,2020-03-06,WAS,ATL,1.46,2.81,118:112,0.6911420226097107
1775,1654,0.0,2010-02-17,IND,SAS,2.71,1.48,87:90,0.49042290449142456
1776,8321,1.0,2016-11-29,MIL,CLE,3.63,1.31,118:101,0.4331795573234558
1777,8450,0.0,2016-12-16,MEM,SAC,1.47,2.81,92:96,0.6310479044914246
1778,5912,1.0,2014-03-24,SAS,PHI,1.02,18.86,113:91,0.821609616279602
1779,5179,0.0,2013-12-11,MEM,OKC,3.21,1.37,100:116,0.31909942626953125
1780,7399,0.0,2015-12-20,TOR,SAC,1.43,2.95,94:104,0.7263903617858887
1781,3416,0.0,2012-02-17,NYK,NOP,1.17,5.15,85:89,0.8551039695739746
1782,6364,0.0,2014-12-26,MEM,HOU,1.8,2.07,111:117 ,0.5903403162956238
1783,2769,1.0,2011-02-23,TOR,CHI,4.64,1.21,118:113,0.26063382625579834
1784,9720,0.0,2018-01-15,BKN,NYK,1.62,2.4,104:119,0.6129205822944641
1785,4841,0.0,2013-03-26,BOS,NYK,1.68,2.26,85:100,0.6094488501548767
1786,4628,0.0,2013-02-25,TOR,WAS,1.42,2.96,84:90,0.6708491444587708
1787,2796,1.0,2011-02-27,ORL,CHA,1.12,6.71,100:86,0.7023326754570007
1788,13927,0.0,2022-02-27,CHA,DET,1.18,5.15,126:127 ,0.6541399359703064
1789,7443,0.0,2015-12-26,UTA,LAC,2.12,1.77,104:109,0.534820556640625
1790,9007,1.0,2017-03-13,UTA,LAC,1.83,2.04,114:108,0.642581045627594
1791,12160,1.0,2020-03-07,GSW,PHI,2.43,1.6,118:114,0.4466283917427063
1792,9064,0.0,2017-03-21,MIN,SAS,2.67,1.51,93:100,0.3316221833229065
1793,1685,1.0,2010-02-21,DET,SAS,2.7,1.49,109:101 ,0.5301376581192017
1794,12600,0.0,2021-02-27,ORL,UTA,4.68,1.21,109:124,0.2473461925983429
1795,1396,1.0,2010-01-09,OKC,IND,1.21,4.6,108:102,0.8023661375045776
1796,1332,1.0,2009-12-31,LAC,PHI,1.84,2.0,104:88,0.4920178949832916
1797,10744,1.0,2019-01-07,BOS,BKN,1.16,5.65,116:95,0.6741519570350647
1798,12095,1.0,2020-02-28,LAC,DEN,1.37,3.25,132:103,0.5943186283111572
1799,1997,1.0,2010-04-03,DEN,LAC,1.03,13.3,98:90,0.8413174152374268
1800,4271,1.0,2013-01-04,OKC,PHI,1.14,5.98,109:85,0.852213442325592
1801,13160,1.0,2021-05-13,NYK,SAS,1.52,2.63,102:98,0.6582414507865906
1802,640,1.0,2009-02-23,NYK,IND,1.34,3.42,123:119,0.529990553855896
1803,9530,1.0,2017-12-18,OKC,DEN,1.49,2.75,95:94,0.7284777164459229
1804,2799,0.0,2011-02-27,TOR,DAL,4.68,1.2,96:114,0.3267453908920288
1805,11947,0.0,2020-02-01,IND,NYK,1.15,5.84,85:92,0.7655808925628662
1806,12623,1.0,2021-03-02,SAS,NYK,2.06,1.81,119:93,0.32169365882873535
1807,1474,1.0,2010-01-20,MIL,TOR,1.7,2.19,113:107,0.4033367931842804
1808,12409,1.0,2021-02-02,BKN,LAC,2.06,1.82,124:120,0.3572438359260559
1809,12651,1.0,2021-03-11,MIL,NYK,1.16,5.54,134:101,0.6335095167160034
1810,12176,0.0,2020-03-09,UTA,TOR,1.44,2.91,92:101,0.5130025148391724
1811,4957,0.0,2013-04-10,PHI,ATL,2.36,1.63,101:124,0.4394095242023468
1812,10100,0.0,2018-03-15,ATL,CHA,2.85,1.46,117:129,0.4764489531517029
1813,2768,1.0,2011-02-23,SAS,OKC,1.31,3.55,109:105,0.7083529233932495
1814,8482,0.0,2016-12-20,MIL,CLE,2.38,1.63,108:114 ,0.4298942983150482
1815,1121,1.0,2009-12-02,ATL,TOR,1.2,4.74,146:115,0.8149051666259766
1816,7838,1.0,2016-02-24,DET,PHI,1.11,7.48,111:91,0.6608175039291382
1817,6144,0.0,2014-11-26,MIN,MIL,2.01,1.84,86:103,0.4113018810749054
1818,9640,0.0,2018-01-03,LAL,OKC,2.84,1.46,96:133,0.2677328884601593
1819,5956,0.0,2014-03-30,ORL,TOR,2.71,1.49,93:98,0.3656799793243408
1820,11004,0.0,2019-02-12,NOP,ORL,1.51,2.66,88:118,0.4430365264415741
1821,2200,1.0,2010-12-03,ATL,PHI,1.39,3.09,93:88,0.6908343434333801
1822,12183,1.0,2020-03-10,POR,PHX,1.42,2.98,121:105,0.5311259031295776
1823,7247,1.0,2015-11-30,LAC,POR,1.3,3.73,102:87,0.6458650827407837
1824,3188,0.0,2012-01-20,NYK,MIL,1.5,2.67,86:100,0.7583662271499634
1825,12562,1.0,2021-02-22,PHX,POR,1.41,3.07,132:100,0.5360555648803711
1826,10843,0.0,2019-01-20,SAS,LAC,1.21,4.75,95:103,0.7918050289154053
1827,11207,0.0,2019-03-18,PHX,CHI,1.73,2.18,101:116,0.5139333009719849
1828,4501,1.0,2013-02-04,WAS,LAC,2.3,1.66,98:90,0.45360028743743896
1829,1918,1.0,2010-03-24,ATL,ORL,1.79,2.05,86:84,0.4188796579837799
1830,13545,0.0,2021-12-31,SAC,DAL,1.97,1.88,96:112,0.15915319323539734
1831,714,1.0,2009-03-04,POR,IND,1.15,5.78,107:105,0.8287127017974854
1832,7427,1.0,2015-12-25,HOU,SAS,3.51,1.33,88:84,0.2881834805011749
1833,11747,0.0,2020-01-04,GSW,DET,2.24,1.69,104:111,0.586176335811615
1834,3782,1.0,2012-04-06,BKN,WAS,1.29,3.8,110:98,0.4890395700931549
1835,9154,1.0,2017-04-02,LAL,MEM,3.57,1.33,108:103,0.27839216589927673
1836,13071,1.0,2021-05-02,MIL,BKN,1.72,2.18,117:114,0.5009257793426514
1837,12232,1.0,2020-08-06,SAC,NOP,2.56,1.55,140:125,0.5507221221923828
1838,14166,1.0,2022-03-31,ATL,CLE,1.4,3.11,131:107,0.7455819249153137
1839,4466,1.0,2013-01-30,SAS,CHA,1.03,14.07,102:78,0.8104705810546875
1840,5828,0.0,2014-03-14,BOS,PHX,2.55,1.55,80:87,0.48678329586982727
1841,11151,1.0,2019-03-10,MIN,NYK,1.37,3.2,103:92,0.6602075099945068
1842,12506,1.0,2021-02-14,PHX,ORL,1.14,6.2,109:90,0.7941774129867554
1843,11398,1.0,2019-11-13,LAL,GSW,1.25,4.16,120:94,0.69246506690979
1844,12001,1.0,2020-02-08,SAC,SAS,2.16,1.74,122:102,0.5111601948738098
1845,2062,0.0,2010-04-11,TOR,CHI,2.15,1.72,88:104,0.5160596370697021
1846,3033,1.0,2011-04-01,HOU,SAS,1.75,2.12,119:114 ,0.5988070368766785
1847,868,1.0,2009-03-25,PHX,UTA,1.63,2.34,118:114,0.7506223917007446
1848,3501,1.0,2012-03-02,PHX,LAC,2.25,1.67,81:78,0.4880593419075012
1849,3477,1.0,2012-02-28,SAC,UTA,1.61,2.4,103:96,0.6442571878433228
1850,13512,0.0,2021-12-27,ATL,CHI,2.38,1.63,118:130,0.5327000617980957
1851,5014,0.0,2013-04-17,SAC,LAC,3.33,1.34,108:112,0.3194761276245117
1852,8243,0.0,2016-11-18,IND,PHX,1.54,2.61,96:116,0.7580021619796753
1853,1364,1.0,2010-01-05,LAL,HOU,1.3,3.64,88:79,0.7281197309494019
1854,2476,1.0,2011-01-10,CHI,DET,1.16,5.42,95:82,0.8508957624435425
1855,10127,0.0,2018-03-18,MIN,HOU,3.62,1.31,120:129,0.3969804644584656
1856,10778,0.0,2019-01-11,PHI,ATL,1.19,5.01,121:123,0.7487751245498657
1857,5722,1.0,2014-02-27,MIA,NYK,1.22,4.48,108:82,0.6894257068634033
1858,2608,1.0,2011-01-29,MIL,BKN,1.36,3.28,91:81,0.6961920261383057
1859,12508,0.0,2021-02-14,TOR,MIN,1.29,3.79,112:116,0.8954992294311523
1860,11826,0.0,2020-01-15,LAL,ORL,1.18,5.32,118:119,0.6548062562942505
1861,3653,0.0,2012-03-21,NOP,GSW,1.76,2.08,92:101,0.4054085314273834
1862,12542,0.0,2021-02-19,NOP,PHX,2.38,1.62,114:132,0.5701351165771484
1863,5663,0.0,2014-02-19,NOP,NYK,1.61,2.42,91:98,0.4780864119529724
1864,7460,0.0,2015-12-29,HOU,ATL,1.61,2.43,115:121,0.6782472133636475
1865,9200,1.0,2017-04-08,GSW,NOP,1.04,15.12,123:101,0.717559814453125
1866,1185,1.0,2009-12-11,LAL,MIN,1.03,15.4,104:92,0.8941327333450317
1867,7710,1.0,2016-02-01,ATL,DAL,1.4,3.12,112:97,0.647149920463562
1868,10397,1.0,2018-11-19,MIL,DEN,1.43,2.94,104:98,0.7934291362762451
1869,12682,1.0,2021-03-15,CHA,SAC,1.65,2.3,122:116,0.6283190250396729
1870,6250,1.0,2014-12-10,MIN,POR,5.96,1.15,90:82,0.24514105916023254
1871,6470,1.0,2015-01-09,MIL,MIN,1.19,4.92,98:84,0.7980155348777771
1872,11247,0.0,2019-03-23,WAS,MIA,1.83,2.03,108:113,0.4252041280269623
1873,11691,0.0,2019-12-27,CHA,OKC,1.91,1.93,102:104 ,0.5026754140853882
1874,6564,1.0,2015-01-22,CHI,SAS,2.9,1.43,104:81,0.5473594069480896
1875,3000,1.0,2011-03-27,MEM,SAS,1.83,1.99,111:104,0.6217671632766724
1876,11781,0.0,2020-01-09,DET,CLE,1.33,3.46,112:115 ,0.596169650554657
1877,11192,1.0,2019-03-16,SAS,POR,1.73,2.18,108:103,0.5041449666023254
1878,10271,0.0,2018-04-06,WAS,ATL,1.14,6.19,97:103,0.6940863728523254
1879,11100,1.0,2019-03-03,CLE,ORL,3.05,1.41,107:93,0.2693822681903839
1880,12260,1.0,2020-08-11,SAC,NOP,1.68,2.27,112:106,0.5928295254707336
1881,4212,0.0,2012-12-28,CLE,ATL,2.9,1.44,94:102,0.32538527250289917
1882,601,1.0,2009-02-18,DAL,BKN,1.26,4.03,113:98,0.6872251033782959
1883,6420,1.0,2015-01-02,PHX,PHI,1.06,11.02,112:96,0.7554107904434204
1884,4486,1.0,2013-02-02,MIL,ORL,1.16,5.61,107:98,0.6540100574493408
1885,5870,1.0,2014-03-19,MEM,UTA,1.11,7.24,96:86,0.7387315034866333
1886,12144,0.0,2020-03-05,GSW,TOR,4.36,1.24,113:121,0.15675216913223267
1887,6145,1.0,2014-11-26,OKC,UTA,1.53,2.61,97:82,0.5160751342773438
1888,3050,1.0,2011-04-03,BOS,DET,1.12,6.59,101:90,0.7621079683303833
1889,4352,1.0,2013-01-15,DEN,POR,1.21,4.63,115:111 ,0.7103796601295471
1890,12704,0.0,2021-03-17,PHI,MIL,2.98,1.42,105:109 ,0.6873067617416382
1891,7826,1.0,2016-02-22,MIA,IND,1.78,2.1,101:93 ,0.720485270023346
1892,12235,1.0,2020-08-07,NOP,WAS,1.28,3.92,118:107,0.6517387628555298
1893,8287,0.0,2016-11-25,DEN,OKC,2.23,1.7,129:132 ,0.5733010172843933
1894,349,1.0,2009-01-09,ORL,ATL,1.48,2.65,121:87,0.7799729108810425
1895,13002,1.0,2021-04-24,IND,DET,1.54,2.57,115:109,0.44133368134498596
1896,599,1.0,2009-02-17,WAS,MIN,1.71,2.18,111:103,0.3994017541408539
1897,10192,1.0,2018-03-27,MIA,CLE,2.07,1.8,98:79,0.4816071689128876
1898,323,1.0,2009-01-06,DAL,LAC,1.06,8.5,107:102,0.8202641010284424
1899,771,0.0,2009-03-13,CHA,HOU,1.9,1.86,86:91,0.5213329792022705
1900,7729,1.0,2016-02-03,OKC,ORL,1.11,7.35,117:114,0.8303052186965942
1901,10313,1.0,2018-10-16,GSW,OKC,1.09,8.53,108:100,0.8994983434677124
1902,6296,1.0,2014-12-17,BOS,ORL,1.6,2.44,109:92,0.4464363753795624
1903,1722,1.0,2010-02-26,HOU,SAS,2.39,1.61,109:104,0.35555729269981384
1904,890,1.0,2009-03-28,UTA,PHX,1.2,4.69,104:99 ,0.6278218030929565
1905,2692,0.0,2011-02-09,UTA,CHI,1.86,1.95,86:91,0.45243075489997864
1906,3291,0.0,2012-02-01,UTA,LAC,2.16,1.73,105:107,0.6857196092605591
1907,14199,0.0,2022-04-05,CHI,MIL,3.21,1.38,106:127,0.4931367337703705
1908,527,1.0,2009-02-04,MEM,HOU,2.96,1.41,104:93,0.37155163288116455
1909,324,0.0,2009-01-06,LAL,NOP,1.3,3.4,105:116,0.7302641272544861
1910,13972,1.0,2022-03-05,CHA,SAS,1.6,2.44,123:117,0.5627831816673279
1911,13004,1.0,2021-04-24,MIL,PHI,1.25,4.21,132:94,0.43105417490005493
1912,12111,1.0,2020-02-29,SAS,ORL,1.59,2.46,114:113,0.6285625696182251
1913,672,0.0,2009-02-27,ORL,DET,1.19,4.86,85:93,0.7713186740875244
1914,5344,1.0,2014-01-03,HOU,NYK,1.13,6.6,102:100,0.7101571559906006
1915,5015,0.0,2013-04-17,SAS,MIN,1.2,4.79,95:108,0.6028778553009033
1916,10969,1.0,2019-02-07,POR,SAS,1.4,3.1,127:118,0.7404563426971436
1917,8935,1.0,2017-03-04,POR,BKN,1.15,6.11,130:116,0.7089704275131226
1918,5155,0.0,2013-12-07,SAS,IND,1.57,2.5,100:111,0.4371472895145416
1919,3681,0.0,2012-03-24,MIL,IND,1.55,2.53,104:125,0.4876929819583893
1920,9261,0.0,2017-11-10,POR,BKN,1.25,4.13,97:101,0.7363148331642151
1921,2870,1.0,2011-03-09,NOP,DAL,2.86,1.44,93:92,0.4677044153213501
1922,3183,0.0,2012-01-19,UTA,DAL,1.69,2.23,91:94,0.6176130175590515
1923,5673,1.0,2014-02-21,CHI,DEN,1.31,3.63,117:89,0.7661799192428589
1924,2035,1.0,2010-04-09,ATL,TOR,1.13,6.3,107:101,0.7046775817871094
1925,3547,1.0,2012-03-07,WAS,LAL,3.68,1.3,106:101,0.3627671003341675
1926,9623,0.0,2017-12-31,PHX,PHI,2.38,1.63,110:123,0.5627796649932861
1927,11675,0.0,2019-12-23,PHX,DEN,2.21,1.71,111:113,0.4041125476360321
1928,1507,0.0,2010-01-24,NYK,DAL,2.0,1.83,78:128,0.6023842096328735
1929,13602,1.0,2022-01-08,DET,ORL,1.84,2.02,97:92,0.39287564158439636
1930,7656,0.0,2016-01-25,CHI,MIA,1.33,3.52,84:89,0.670700192451477
1931,3205,1.0,2012-01-22,LAC,TOR,1.21,4.49,103:91,0.8106351494789124
1932,13141,1.0,2021-05-11,IND,PHI,2.75,1.48,103:94,0.208462655544281
1933,8204,1.0,2016-04-12,LAC,MEM,1.22,4.6,110:84,0.7548612952232361
1934,3275,1.0,2012-01-31,GSW,SAC,1.3,3.61,93:90,0.7551202774047852
1935,11571,1.0,2019-12-09,MIL,ORL,1.1,7.68,110:101,0.8350203037261963
1936,6038,0.0,2014-04-11,LAL,GSW,5.14,1.18,95:112,0.3128775954246521
1937,11495,0.0,2019-11-29,MEM,UTA,3.57,1.32,94:103,0.35543757677078247
1938,10638,1.0,2018-12-22,WAS,PHX,1.51,2.68,149:146 ,0.7327132821083069
1939,11946,1.0,2020-02-01,DAL,ATL,1.52,2.63,123:100,0.838455319404602
1940,9468,1.0,2017-12-10,MIN,DAL,1.31,3.69,97:92,0.6691766977310181
1941,12841,1.0,2021-04-04,ATL,GSW,1.83,2.04,117:111,0.7182619571685791
1942,9131,1.0,2017-03-30,DET,BKN,1.37,3.29,90:89,0.5124423503875732
1943,3709,0.0,2012-03-28,ATL,CHI,2.53,1.55,77:98,0.284650981426239
1944,3582,1.0,2012-03-12,SAS,WAS,1.05,11.66,112:97,0.8595656156539917
1945,5077,0.0,2013-11-27,CLE,MIA,4.76,1.2,84:95,0.2216900885105133
1946,12817,0.0,2021-04-01,CLE,PHI,4.69,1.21,94:114,0.2790960371494293
1947,4967,0.0,2013-04-12,HOU,MEM,1.74,2.15,78:82,0.6191949248313904
1948,3902,1.0,2012-04-19,PHX,LAC,1.75,2.11,93:90,0.6228575706481934
1949,10267,0.0,2018-04-06,ORL,CHA,3.64,1.31,100:137,0.4598384499549866
1950,5987,1.0,2014-04-04,BKN,DET,1.18,5.28,116:104,0.8141016364097595
1951,259,1.0,2008-12-27,HOU,UTA,1.14,4.9,120:115 ,0.7113763093948364
1952,4917,0.0,2013-04-05,IND,OKC,1.67,2.29,75:97,0.6183161735534668
1953,7089,1.0,2015-04-08,DAL,PHX,1.24,4.26,107:104,0.6135503649711609
1954,12416,0.0,2021-02-03,CHA,PHI,3.43,1.34,111:118,0.378307044506073
1955,6215,0.0,2014-12-06,CHI,GSW,2.19,1.72,102:112,0.3133905231952667
1956,13410,1.0,2021-12-10,TOR,NYK,1.81,2.06,90:87,0.486922025680542
1957,12097,1.0,2020-02-28,MIA,DAL,1.71,2.2,126:118,0.49187079071998596
1958,13840,1.0,2022-02-09,CLE,SAS,1.41,3.05,105:92,0.7396851778030396
1959,10930,0.0,2019-02-02,DET,LAC,1.74,2.17,101:111,0.5624001622200012
1960,13319,1.0,2021-11-27,UTA,NOP,1.11,7.38,127:105,0.8422995805740356
1961,11470,1.0,2019-11-25,MIA,CHA,1.16,5.49,117:100,0.8731613755226135
1962,9363,0.0,2017-11-25,IND,BOS,2.36,1.64,98:108,0.38595154881477356
1963,6097,1.0,2014-10-29,MEM,MIN,1.3,3.69,105:101,0.40839797258377075
1964,9343,1.0,2017-11-22,OKC,GSW,2.87,1.45,108:91,0.5214353203773499
1965,8395,0.0,2016-12-09,BOS,TOR,1.75,2.15,94:101,0.35148876905441284
1966,12317,0.0,2021-01-20,HOU,PHX,2.94,1.44,103:109,0.49323102831840515
1967,9045,0.0,2017-03-19,BKN,DAL,2.69,1.5,104:111,0.5428994297981262
1968,10951,1.0,2019-02-05,IND,LAL,2.17,1.73,136:94,0.6588335633277893
1969,11555,0.0,2019-12-07,NYK,IND,2.92,1.44,103:104,0.3162146806716919
1970,5829,1.0,2014-03-14,CHA,MIN,2.2,1.71,105:93,0.5700932741165161
1971,9744,0.0,2018-01-18,BOS,PHI,1.67,2.28,80:89,0.5699173212051392
1972,12891,0.0,2021-04-10,OKC,PHI,5.17,1.18,93:117,0.1953611671924591
1973,8596,1.0,2017-01-05,DET,CHA,1.49,2.75,115:114,0.4393288195133209
1974,10880,1.0,2019-01-25,MIL,CHA,1.13,6.54,108:99,0.7976506948471069
1975,9320,1.0,2017-11-19,PHX,CHI,1.73,2.18,113:105,0.49092692136764526
1976,9345,0.0,2017-11-22,PHX,MIL,2.1,1.79,107:113 ,0.3614845871925354
1977,8602,0.0,2017-01-06,BKN,CLE,8.58,1.09,108:116,0.2657698094844818
1978,5215,1.0,2013-12-16,BKN,PHI,1.25,4.25,130:94,0.757213830947876
1979,7364,1.0,2015-12-16,DET,BOS,1.72,2.19,119:116,0.6245312094688416
1980,4915,0.0,2013-04-05,CHA,MIA,2.41,1.61,79:89,0.34065917134284973
1981,4538,1.0,2013-02-09,SAC,UTA,1.85,1.99,120:109,0.38467803597450256
1982,8026,1.0,2016-03-19,WAS,NYK,1.26,4.01,99:89,0.6260874271392822
1983,523,0.0,2009-02-03,PHI,BOS,2.36,1.61,99:100,0.41301605105400085
1984,12007,1.0,2020-02-09,PHI,CHI,1.16,5.62,118:111,0.7065554857254028
1985,5336,1.0,2014-01-02,POR,CHA,1.12,6.91,134:104,0.602731466293335
1986,7736,0.0,2016-02-04,NOP,LAL,1.19,5.05,96:99,0.8593536615371704
1987,6788,1.0,2015-02-27,LAL,MIL,3.2,1.38,101:93,0.3627443313598633
1988,12119,0.0,2020-03-02,ATL,MEM,1.77,2.11,88:127,0.4822370111942291
1989,7554,0.0,2016-01-10,PHI,CLE,17.32,1.02,85:95,0.16068679094314575
1990,3438,1.0,2012-02-20,DEN,MIN,1.61,2.39,103:101 ,0.4667619466781616
1991,8513,0.0,2016-12-23,UTA,TOR,1.93,1.93,98:104,0.46898046135902405
1992,1114,1.0,2009-11-30,UTA,MEM,1.17,5.42,120:93,0.6848181486129761
1993,12533,0.0,2021-02-18,LAL,BKN,1.69,2.25,98:109,0.6258949041366577
1994,9544,1.0,2017-12-20,LAC,PHX,1.45,2.87,108:95,0.5098884105682373
1995,8953,1.0,2017-03-06,SAS,HOU,1.61,2.43,112:110,0.643522322177887
1996,2751,0.0,2011-02-22,DET,HOU,2.0,1.82,100:108,0.5940284729003906
1997,13390,1.0,2021-12-08,HOU,BKN,2.44,1.6,114:104,0.30828094482421875
1998,2143,1.0,2010-11-24,TOR,PHI,1.43,2.89,106:90,0.6898860335350037
1999,7851,1.0,2016-02-26,ATL,CHI,1.31,3.69,103:88,0.7332277894020081
2000,13564,1.0,2022-01-03,GSW,MIA,1.19,5.1,115:108,0.6629852652549744
2001,12448,1.0,2021-02-06,PHI,BKN,1.39,3.16,124:108,0.5603421330451965
2002,895,1.0,2009-03-29,DET,PHI,1.76,2.1,101:97,0.43594416975975037
2003,9913,1.0,2018-02-11,ATL,DET,2.43,1.6,118:115,0.5487415194511414
2004,13735,0.0,2022-01-26,BKN,DEN,2.81,1.47,118:124,0.42084357142448425
2005,5868,1.0,2014-03-19,DEN,DET,1.34,3.41,118:109,0.7011100053787231
2006,1460,1.0,2010-01-18,LAC,BKN,1.25,4.11,106:95,0.8340699672698975
2007,2386,1.0,2010-12-28,SAS,LAL,1.65,2.29,97:82,0.5643424391746521
2008,4887,1.0,2013-04-01,ATL,CLE,1.13,6.02,102:94,0.7691676616668701
2009,7057,0.0,2015-04-03,LAL,POR,5.89,1.15,77:107,0.36370784044265747
2010,10709,0.0,2019-01-02,CHA,DAL,1.83,2.03,84:122,0.6299476027488708
2011,13622,0.0,2022-01-10,SAC,CLE,2.74,1.48,108:109,0.3092343509197235
2012,8837,0.0,2017-02-13,PHX,NOP,1.62,2.4,108:110,0.4751182794570923
2013,2945,1.0,2011-03-19,POR,PHI,1.31,3.57,110:101,0.6520320773124695
2014,4062,1.0,2012-12-07,MIN,CLE,1.2,4.85,91:73,0.723693311214447
2015,4448,0.0,2013-01-28,PHI,MEM,1.98,1.86,100:103,0.3475397825241089
2016,1804,1.0,2010-03-08,NYK,ATL,3.54,1.32,99:98,0.3102915287017822
2017,513,0.0,2009-02-02,NYK,LAL,3.03,1.43,117:126,0.3409176468849182
2018,5450,1.0,2014-01-17,WAS,CHI,1.5,2.67,96:93,0.42733731865882874
2019,12262,0.0,2020-08-11,WAS,MIL,4.09,1.26,113:126,0.42461028695106506
2020,11232,0.0,2019-03-21,WAS,DEN,4.11,1.26,108:113,0.4628353416919708
2021,13478,1.0,2021-12-21,DAL,MIN,2.15,1.74,114:102,0.6207343935966492
2022,2748,0.0,2011-02-17,PHX,DAL,2.08,1.77,106:112,0.6597112417221069
2023,6798,1.0,2015-02-28,NYK,TOR,5.93,1.15,103:98,0.2783924341201782
2024,3945,1.0,2012-04-26,BOS,MIL,1.19,5.01,87:74,0.6632519960403442
2025,10144,0.0,2018-03-20,UTA,ATL,1.06,10.89,94:99,0.8774124383926392
2026,7786,0.0,2016-02-10,ORL,SAS,4.25,1.24,96:98,0.18807241320610046
2027,12805,0.0,2021-03-30,WAS,CHA,2.58,1.54,104:114,0.5082650184631348
2028,1741,1.0,2010-02-28,LAL,DEN,1.37,3.17,95:89,0.5968309640884399
2029,9884,1.0,2018-02-06,PHI,WAS,1.38,3.19,115:102,0.6005646586418152
2030,13988,1.0,2022-03-07,DET,ATL,3.56,1.32,113:110 ,0.2934718132019043
2031,3688,0.0,2012-03-25,LAL,MEM,1.35,3.31,96:102,0.775704562664032
2032,13921,0.0,2022-02-26,CHI,MEM,2.13,1.76,110:116,0.4448651671409607
2033,13446,1.0,2021-12-15,UTA,LAC,1.14,6.04,124:103,0.7987658977508545
2034,8951,0.0,2017-03-06,ORL,NYK,1.62,2.39,105:113,0.4627619683742523
2035,936,0.0,2009-04-04,ATL,ORL,2.02,1.81,82:88,0.4190101623535156
2036,2914,1.0,2011-03-15,POR,DAL,2.07,1.78,104:101,0.4837856590747833
2037,12565,1.0,2021-02-23,CLE,ATL,3.74,1.3,112:111,0.21761158108711243
2038,9179,1.0,2017-04-05,LAC,DAL,1.14,6.31,112:101,0.8023462295532227
2039,8419,1.0,2016-12-12,DAL,DEN,2.21,1.71,112:92,0.4106180965900421
2040,9376,0.0,2017-11-27,NYK,POR,2.07,1.81,91:103,0.5395368933677673
2041,8330,1.0,2016-11-30,OKC,WAS,1.46,2.86,126:115 ,0.7011610269546509
2042,5020,1.0,2013-10-30,CLE,BKN,2.38,1.62,98:94,0.7383720874786377
2043,6759,1.0,2015-02-23,MIA,PHI,1.13,6.51,119:108,0.7972064018249512
2044,10614,0.0,2018-12-19,ORL,SAS,2.33,1.64,90:129,0.463863343000412
2045,997,1.0,2009-04-12,CLE,BOS,1.26,4.08,107:76,0.7396648526191711
2046,10997,1.0,2019-02-11,IND,CHA,1.46,2.81,99:90,0.6513569951057434
2047,6218,1.0,2014-12-06,LAC,NOP,1.21,4.7,120:100,0.7796238660812378
2048,252,1.0,2008-12-26,MIA,CHI,1.42,2.9,90:77,0.6928212642669678
2049,4959,1.0,2013-04-10,SAC,NOP,1.42,2.99,121:110,0.7110816836357117
2050,11646,1.0,2019-12-20,GSW,NOP,2.1,1.78,106:102,0.6188910603523254
2051,8980,1.0,2017-03-10,MIN,GSW,2.89,1.44,103:102,0.5866478681564331
2052,6403,0.0,2014-12-31,CLE,MIL,1.97,1.87,80:96,0.6375918388366699
2053,8083,1.0,2016-03-27,IND,HOU,1.82,2.04,104:101,0.4605181813240051
2054,5957,1.0,2014-03-30,POR,MEM,1.77,2.1,105:98,0.504768967628479
2055,750,0.0,2009-03-10,IND,UTA,2.4,1.6,100:112,0.49097028374671936
2056,3969,1.0,2012-11-20,PHI,TOR,1.46,2.83,106:98,0.5059448480606079
2057,10014,1.0,2018-03-02,UTA,MIN,1.33,3.53,116:108,0.6533794403076172
2058,5490,1.0,2014-01-23,POR,DEN,1.34,3.43,110:105,0.6522533297538757
2059,3268,1.0,2012-01-30,MIA,NOP,1.08,8.83,109:95,0.8528670072555542
2060,3678,1.0,2012-03-24,GSW,SAC,1.8,2.04,111:108,0.563566267490387
2061,10158,1.0,2018-03-22,SAC,ATL,1.62,2.39,105:90,0.610481321811676
2062,9853,0.0,2018-02-02,PHX,UTA,3.02,1.42,97:129,0.4432540833950043
2063,4423,1.0,2013-01-25,MEM,BKN,1.57,2.52,101:77,0.4985511302947998
2064,652,1.0,2009-02-25,DAL,MIL,1.27,3.93,116:96,0.6012978553771973
2065,8760,1.0,2017-01-27,POR,MEM,1.87,1.99,112:109,0.479062020778656
